author_did,author_handle,author_display_name,created_at,text,langs,cid,indexed_at,like_count,reply_count,repost_count,prob_toxic,label_toxic,prob_affinity,label_affinity,prob_compassion,label_compassion,prob_constructive,label_constructive,prob_curiosity,label_curiosity,prob_nuance,label_nuance,prob_personal_story,label_personal_story,prob_alienation,label_alienation,prob_fearmongering,label_fearmongering,prob_generalization,label_generalization,prob_moral_outrage,label_moral_outrage,prob_power_appeal,label_power_appeal,prob_scapegoating,label_scapegoating
did:plc:glygyji5mfb6i2ntu42qfrwz,timosborne.bsky.social,Tim Osborne Photography,2024-01-29T02:06:21.558Z,My journey down country roads led me to this beautiful Great Grey Owl earlier today. 🪶,['en'],bafyreigcof4h744fcstdrk3bhjq2pfbjhlujeq2ul32pdsq2jl5repohae,2024-01-29T02:06:21.558Z,101,0,14,0.016712861,0,0.41196713,0,0.48043042,0,0.4219517,0,0.37132534,0,0.37718248,0,0.76802576,1,0.17845018,0,0.2871371,0,0.09965141,0,0.2584794,0,0.14779621,0,0.13439196,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-24T08:16:04.649Z,"iOS and X use “Mitteilungen” while Facebook and Instagram use “Benachrichtigungen”, so I guess either of those should be ok. “Mitteilungen” risks being confused with DMs (although I’d translate DMs as “Nachrichten”). I wouldn’t use “Meldungen” or the English word, as some suggested.",['en'],bafyreidgkrpq7imaulxv6fhfif47ur2biq5kobpwnem2ymnnbl3wxtcxee,2024-01-24T08:16:04.649Z,5,0,0,0.011497946,0,0.557279,1,0.30724725,0,0.81445825,1,0.5706593,1,0.7383883,1,0.356216,0,0.21767385,0,0.2871371,0,0.25967312,0,0.22187072,0,0.1230058,0,0.2140053,0
did:plc:ragtjsm2j2vknwkz3zp4oxrd,pfrazee.com,Paul Frazee 🦋,2024-01-22T03:08:11.754Z,"new blogpost! that finally answers the burning question that every new user has when they join:

Why isn't Bluesky a peer-to-peer network? www.pfrazee.com/blog/why-not...",['en'],bafyreih7mqne5khmwst2l5773jqt2lxvhsgctbsydtpi2t5eyeysvelsqq,2024-01-22T03:08:11.754Z,187,22,56,0.023199737,0,0.2024268,0,0.13885477,0,0.48502487,0,0.39131114,0,0.30615407,0,0.26531723,0,0.15230106,0,0.23156218,0,0.21924658,0,0.23629232,0,0.1230058,0,0.13439196,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-19T06:42:19.317Z,I have it set to the flythrough of various landscapes,['en'],bafyreic3iczwrr4atsfkl3wrrda2zz2zqwdsw73itnouienbxnhvnhubia,2024-01-19T06:42:19.317Z,4,0,0,0.033806015,0,0.30719697,0,0.15495235,0,0.28241748,0,0.21344641,0,0.2754718,0,0.55649275,1,0.04774243,0,0.23850904,0,0.055855997,0,0.1841527,0,0.08751058,0,0.08319649,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-18T19:03:37.150Z,What do you think of those video screensavers in macOS Sonoma (which came out a few months ago)? I really enjoy them 🏞️,['en'],bafyreieemc4p4x3zd4izz2cxuxurhfh6qcvrha776pzoimra4b6mceuvum,2024-01-18T19:03:37.150Z,13,1,0,0.019603057,0,0.557279,1,0.42847547,0,0.35957333,0,0.7516238,1,0.33893642,0,0.6157378,1,0.049699605,0,0.23850904,0,0.09965141,0,0.20190234,0,0.0819248,0,0.08836041,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-18T16:46:18.079Z,My student Liangrun wrote a nice blog post about implementing the Raft consensus algorithm in Rust liangrunda.com/posts/raft-l...,['en'],bafyreign6a6iyu2iw23424jsurfespd2ryhp43qs6tmzv4gmkkqcf5lx5u,2024-01-18T16:46:18.079Z,21,0,9,0.02048268,0,0.58751714,1,0.6015214,1,0.50859404,1,0.4712543,0,0.36079133,0,0.734435,1,0.20459929,0,0.31492457,0,0.16197565,0,0.2751197,0,0.14779621,0,0.17419864,0
did:plc:eon2iu7v3x2ukgxkqaf7e5np,safety.bsky.app,Bluesky Safety,2024-01-16T18:35:20.748Z,"Safety is core to social media. Transparency is essential to building trust in moderation efforts, and the data we are providing here is a first step towards full transparency reports. We hope this provides some visibility, and we intend to deliver more granular data and reporting in the future.",['en'],bafyreihnajycp7zztacihh42p55eltonb5g3cvr6l3ax5xsbg3fhxprsfe,2024-01-16T18:35:20.748Z,1819,89,489,0.009424546,0,0.68427926,1,0.76371956,1,0.87838805,1,0.4512685,0,0.6901221,1,0.604966,1,0.2961212,0,0.39669093,0,0.5169759,1,0.33280608,0,0.47007146,0,0.47093925,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-16T14:38:38.890Z,"Johannes Schickling has started a podcast on local-first software, and @pvh.bsky.social is the inaugural guest! www.localfirst.fm/1",['en'],bafyreifihk3bm7jologiz5w6jbjhan7eokq4ungzbiyscbifuqla7o56yi,2024-01-16T14:38:38.890Z,9,0,4,0.030034892,0,0.37704375,0,0.30724725,0,0.58215106,1,0.35133955,0,0.37718248,0,0.4918618,0,0.19152474,0,0.30566207,0,0.20577107,0,0.26735422,0,0.23869435,0,0.23933682,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-14T19:12:06.769Z,Hoar frost ❄️,['en'],bafyreihuei2dx5bxblcvay7bzdd2yxqiu3nujyhghyk5br62qhisbqmicq,2024-01-14T19:12:06.769Z,11,0,2,0.029563503,0,0.21552306,0,0.26395148,0,0.21387441,0,0.22539337,0,0.21082374,0,0.356216,0,0.17845018,0,0.27903244,0,0.16197565,0,0.2584794,0,0.1230058,0,0.11267924,0
did:plc:r335dcuzq7ta2fmsb2gk4dgn,cheatlines.co,Aurora Silverthorne,2023-07-26T16:32:53.533Z,"making sure this piece of lore makes it over here: suggestions for how to pronounce hexadecimal strings, from Datamation magazine, 1968","['en', 'es']",bafyreibhfflmdeorhbxlpeiepg5mxes35xsqlbgp5unkxmpsksnacoegqe,2023-07-26T16:32:53.533Z,192,4,75,0.039462693,0,0.1391244,0,0.109879166,0,0.27041006,0,0.1131365,0,0.23668297,0,0.14266017,0,0.052309174,0,0.21072158,0,0.124918,0,0.18969946,0,0.0819248,0,0.08606533,0
did:plc:q6gjnaw2blty4crticxkmujt,jaz.bsky.social,Jaz,2024-01-11T16:27:39.437Z,"I wrote up a blog post on our findings with scaling Go to 192 cores per machine and the limits we ran into with the Go runtime here: jazco.dev/2024/01/10/g...

It was a really interesting problem to investigate and had us scratching our heads for a little bit but the performance gains are huge.",['en'],bafyreid7b7h22nbe2bipa4aezsskwckmwjp2r2p37k22xc2ahtz37ygqva,2024-01-11T16:27:39.437Z,147,10,40,0.014702292,0,0.63589823,1,0.5847199,1,0.7242209,1,0.5116801,1,0.6346753,1,0.8435413,1,0.15230106,0,0.33576515,0,0.19229555,0,0.23629232,0,0.1230058,0,0.23933682,0
did:plc:vwzwgnygau7ed7b7wt5ux7y2,retr0-id.translate.goog,David Buchanan,2024-01-10T21:26:30.901Z,"tl;dr doing hardware attacks on a HSM that spins is hard. if you tried to stop it from spinning, it'd detect that and erase the key material.",['en'],bafyreie4jap2wrjsmzxbl4p2lxx7mi4nfisucggtecldup2ng7w5y56wbe,2024-01-10T21:26:30.901Z,30,2,2,0.059232414,0,0.14617938,0,0.12597673,0,0.6391936,1,0.28138927,0,0.43528113,0,0.1925982,0,0.21767385,0,0.31492457,0,0.37822625,0,0.24294843,0,0.26761648,0,0.23933682,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-10T10:01:55.252Z,"The PaPoC workshop is happening again at EuroSys this year, and submissions are due by 8 February. Papers on CRDTs and other distributed consistency topics very welcome! papoc-workshop.github.io/2024/index.h...",['en'],bafyreibrsiqtk6s26me52fnxtssngrpgv7t5f7uxnf7mdk5hfblmhuavry,2024-01-10T10:01:55.252Z,4,0,7,0.019728716,0,0.43815967,0,0.42847547,0,0.62602997,1,0.41129693,0,0.43528113,0,0.56726456,1,0.28304666,0,0.3799279,0,0.37822625,0,0.30174416,0,0.26761648,0,0.28638107,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-04T13:41:24.754Z,"2023 was eventful for me: new baby, new job, lots of progress with Automerge and Bluesky, local-first software is catching on, as well as a bunch of writing, research, events, and talks. My review blog post: martin.kleppmann.com/2024/01/04/y...",['en'],bafyreiaqc3v66f5axjbdwguwqxyfwy2xbvx2ya7sfspwoae2whsxv7gyvu,2024-01-04T13:41:24.754Z,33,2,3,0.0073197307,0,0.557279,1,0.52871495,1,0.5689874,1,0.4512685,0,0.5401114,1,0.8202779,1,0.17845018,0,0.34734327,0,0.19229555,0,0.2507139,0,0.14779621,0,0.17419864,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-03T12:20:51.450Z,A few months ago I was invited to the ACM Tech Talks series to speak about creating local-first collaboration software with Automerge. The recording is now online: www.youtube.com/watch?v=VJ_G...,['en'],bafyreigglnlkzgaglvllnf7wcccdliphkibbgxxlnbfkgsmj7weznsxza4,2024-01-03T12:20:51.450Z,13,0,0,0.011686437,0,0.49927562,0,0.45445293,0,0.59531474,1,0.39131114,0,0.50126487,1,0.76802576,1,0.16537562,0,0.30566207,0,0.15018459,0,0.24294843,0,0.16845487,0,0.19229257,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-02T19:17:14.219Z,"Standard Notes has a nicer user interface (in my opinion), but I ran into some problems with it: no official Notion importer (I tried writing my own, with partial success); notes with formatting (""super"") use some kind of custom file format; embedded images are not included iin backups. All fixable",['en'],bafyreibllbehjhcyanwwkevcuxs6mqhdenqlxu5ez5s7svocttpwxl74gi,2024-01-02T19:17:14.219Z,2,0,0,0.018849092,0,0.7326603,1,0.61832285,1,0.8550728,1,0.4712543,0,0.80428463,1,0.8376323,1,0.15230106,0,0.33576515,0,0.25293535,0,0.2584794,0,0.14779621,0,0.28638107,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2024-01-02T19:09:54.479Z,"I've long wanted to move my ~4,000 personal notes (a key part of my research workflow) out of Notion and into something better. I did some testing with Standard Notes and Obsidian, and eventually settled on Obsidian. Pretty happy with it: markdown, local-first, encrypted sync, fast search.",['en'],bafyreicxrgfn22s3duhvpaabxvdopj5e7o25m4ml6rp4jf4cky2a7ykbim,2024-01-02T19:09:54.479Z,16,2,0,0.015079274,0,0.6177553,1,0.6743278,1,0.7638931,1,0.41129693,0,0.55440944,1,0.85240483,1,0.10000282,0,0.33576515,0,0.17545117,0,0.26735422,0,0.16845487,0,0.28638107,0
did:plc:z72i7hdynmk6r22z27h6tvur,bsky.app,Bluesky,2024-01-01T02:26:38.420Z,"Happy new year, Bluesky! 🦋 🎉

2023 here was packed with breaking news, thoughtful commentary, mind-blowing scientific facts, delightful art, and of course, lots of laughs.

Let's take a look back: 🧵⏪",['en'],bafyreifmdvvuwkj42gpk6gmgtxjxcrbsnaimgy54wnkmtlmxtjzvu3kiwq,2024-01-01T02:26:38.420Z,6729,165,918,0.011874928,0,0.58751714,1,0.7520884,1,0.4219517,0,0.26919892,0,0.34986386,0,0.65343916,1,0.1065401,0,0.30566207,0,0.17545117,0,0.2507139,0,0.1230058,0,0.1524859,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-12-23T12:30:06.286Z,Academic spam can be entertaining. Here is a journal that will accept any article that is at most 15% plagiarised 🤪,['en'],bafyreidbf7o2eiqc4tfspxyagormpnzabuvh6yruyeynymtrwnvkibhnjy,2023-12-23T12:30:06.286Z,8,0,1,0.069754265,0,0.11560776,0,0.11631819,0,0.35957333,0,0.05844614,0,0.17849971,0,0.20350605,0,0.34290716,0,0.23156218,0,0.2928419,0,0.32171252,0,0.19324528,0,0.2140053,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-12-23T09:04:18.111Z,Neat hack for making a bad URL appear innocuous: 00xbyte.github.io/posts/Don't-... – I wonder if Bluesky is vulnerable to this. @retr0.id have you tried it?,['en'],bafyreidfchkxbijz4fygq5ol5hkg47d5dnrhqnxblo5lj2f2ztc3s5lose,2023-12-23T09:04:18.111Z,23,1,3,0.17025198,0,0.4556214,0,0.402498,0,0.49445254,0,0.70061386,1,0.3170815,0,0.53494906,1,0.20459929,0,0.32650268,0,0.16197565,0,0.26735422,0,0.26761648,0,0.23933682,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-12-17T17:59:43.675Z,Beaver activity spotted in a park in Munich,['en'],bafyreidw5sufzqyukhhmtcez5jjx27ld6bysvgs7q2ysugdmxx2m5nnidm,2023-12-17T17:59:43.675Z,11,0,1,0.06065326,0,0.08503614,0,0.109879166,0,0.28241748,0,0.14574693,0,0.16002655,0,0.23259366,0,0.17845018,0,0.24661373,0,0.16197565,0,0.2507139,0,0.09868214,0,0.11267924,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-12-12T14:30:30.810Z,"I did an interview in which we talked about the evolution of data systems, my book, moving from industry to academia, and local-first collaboration software gotopia.tech/articles/284...",['en'],bafyreidtyxscgoelgjp6pmy2f7mza4fu6av3zn4ng37y425t254sncs6fm,2023-12-12T14:30:30.810Z,13,0,6,0.015079274,0,0.63589823,1,0.38517967,0,0.59531474,1,0.52642494,1,0.6208136,1,0.8332006,1,0.16537562,0,0.2963996,0,0.16197565,0,0.24294843,0,0.19324528,0,0.17419864,0
did:plc:rvlyeda73kxm7l2weegk73pa,hillelwayne.com,Hillel,2023-12-07T20:21:47.481Z,"People talk about imperative vs declarative programming but it really should be algorithmic vs declarative. Imperative and functional programming are algorithmic, while logic programming, constraint solving, and query languages are declarative.",['en'],bafyreie5vis53pqf5unadnvas3ti5sh5vgxteonfmxj7uctzcvtkhekiza,2023-12-07T20:21:47.481Z,17,0,4,0.013885498,0,0.34212035,0,0.16139136,0,0.5415909,1,0.37132534,0,0.42512977,0,0.17441843,0,0.20459929,0,0.24661373,0,0.31952453,0,0.22852683,0,0.09557893,0,0.1524859,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-12-06T20:23:21.661Z,It seems to be common for Germans to criticise others for silly things. I remember a friend telling me that she got told off by a neighbour for leaving a window in her apartment open in the winter,['en'],bafyreicgoxpjxafdidxvd7btcttiwdkv4sru63hd323dfvkebrl3rjgjja,2023-12-06T20:23:21.661Z,0,0,0,0.33836752,0,0.76894605,1,0.86258405,1,0.7013045,1,0.5116801,1,0.5782395,1,0.88342714,1,0.6087527,1,0.35660577,0,0.46894714,0,0.48171803,0,0.34611943,0,0.50712717,1
did:plc:n3u5b4udhsoan7hwezxgxym2,loriemerson.bsky.social,Lori Emerson,2023-12-03T23:12:57.947Z,"pretty incredible. 147 years after Charles Babbage came up with the design for the Difference Engine No. 2, Doron Swade at the London Science Museum publishes a user manual and technical details for the machine! www.sciencemuseum.org.uk/sites/defaul...",['en'],bafyreia2spgiheiqyunxigr7xbg6r25766ho7ggy3pit5f33trp2wqpq24,2023-12-03T23:12:57.947Z,154,7,72,0.00823077,0,0.28100443,0,0.22065568,0,0.7242209,1,0.39131114,0,0.65777814,1,0.356216,0,0.25036025,0,0.26166525,0,0.23609097,0,0.2507139,0,0.16845487,0,0.17419864,0
did:plc:cwx2zxldt3uxciob3nxzhkzr,chris.blue,Chris Riccomini,2023-12-04T16:40:09.036Z,"My latest materializedview.io is out!

Amazon breaks infrastructure Twitter with S3 Express; Stateful VM live migrations with Architekt; and I highlight Google's SIMD-optimized hashing algorithm.",['en'],bafyreib2fhsoxiqsdfsi3xtqpr3g2jooz3r6w22powbmp7tkhu4fuzk2h4,2023-12-04T16:40:09.036Z,2,0,1,0.012000589,0,0.41196713,0,0.3592022,0,0.6745687,1,0.37132534,0,0.52581334,1,0.664211,1,0.19152474,0,0.2963996,0,0.22935322,0,0.2584794,0,0.16845487,0,0.19229257,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-12-05T06:58:40.486Z,"An annoying thing about being a parent in Germany is receiving unsolicited parenting criticism from random strangers on the street (“your baby’s hat is not warm enough!”, “he’s leaning his head too far backwards!”, etc). It’s always women who do this. Would it be fair to call it “momsplaining”?",['en'],bafyreigrr6y6mym257rjqa332ukdgv2dgiaqeqgwywqv45yd6eg6dyx6ti,2023-12-05T06:58:40.486Z,16,1,2,0.16591948,0,0.49927562,0,0.76371956,1,0.47088334,0,0.5116801,1,0.42512977,0,0.6265096,1,0.7328693,1,0.30566207,0,0.71751225,1,0.6023955,1,0.2924069,0,0.47093925,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-12-02T15:11:22.875Z,"Munich got about 30-40 cm of snow in the last 24h. 🌨️ No trains are running, airport is closed. Best to stay at home with a cup of tea 🍵",['en'],bafyreifuojqqyqmpwcu6fyfsnxrll4ray4nf5nbvvjiqtsxgoviylknqke,2023-12-02T15:11:22.875Z,21,1,0,0.012754552,0,0.28100443,0,0.52871495,1,0.62602997,1,0.21344641,0,0.36079133,0,0.58880824,1,0.20459929,0,0.4335696,0,0.24282873,0,0.29286933,0,0.21390395,0,0.38770714,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-12-01T19:07:45.853Z,🔥 blogs.library.duke.edu/blog/2023/11...,['en'],bafyreihrfdniaks6w7bnaltujqbg5iq6j2fq3axpmlpqx4iguoxkm4slxa,2023-12-01T19:07:45.853Z,17,0,4,0.032156147,0,0.11560776,0,0.11631819,0,0.1295328,0,0.21344641,0,0.08743183,0,0.15216072,0,0.15230106,0,0.23156218,0,0.15018459,0,0.22852683,0,0.09557893,0,0.08606533,0
did:plc:exrxvyu6bpoym6mbnctke5tn,molly.wiki,Molly White,2023-11-26T05:19:32.729Z,"The ""effective altruism"" and ""effective accelerationism"" ideologies that have been cropping up in AI debates are just a thin veneer over the typical blend of Silicon Valley techno-utopianism, inflated egos, and greed. Let's try something else.

newsletter.mollywhite.net/p/effective-...",['en'],bafyreidqtco3xhzjaf246igkscaruwcfkiri72ni24ubfxibhbyvmsrqeu,2023-11-26T05:19:32.729Z,545,22,178,0.09611836,0,0.23298477,0,0.28992894,0,0.62602997,1,0.14574693,0,0.33893642,0,0.1853263,0,0.6087527,1,0.34734327,0,0.66639847,1,0.5199816,1,0.4370176,0,0.6374035,1
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-26T08:51:03.124Z,"Great post by @molly.wiki on how shallow (and sometimes actively harmful) the supposedly deep-thinking “effective altruism” and “effective accelerationism” philosophies are newsletter.mollywhite.net/p/effective-...

See also: www.currentaffairs.org/2023/05/why-...",['en'],bafyreidnyyococflfkr3zoalkyrz24pqrzxqrbornvffudskczg2cqydbu,2023-11-26T08:51:03.124Z,10,0,1,0.03639866,0,0.39450544,0,0.30724725,0,0.5274494,1,0.41129693,0,0.33893642,0,0.26531723,0,0.5281714,1,0.26976994,0,0.37822625,0,0.37870067,0,0.32132903,0,0.3334253,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-25T07:28:29.142Z,Sounds unpleasant 🤧 hope it gets better soon!,['en'],bafyreigwgb2t2mhc47yyhptt4falf7hg7xtupeo6fz2efg5gzty57rcbwq,2023-11-25T07:28:29.142Z,1,0,0,0.030741978,0,0.21552306,0,0.88387614,1,0.16876596,0,0.39131114,0,0.14102453,0,0.2762251,0,0.11961466,0,0.2871371,0,0.09965141,0,0.26735422,0,0.09868214,0,0.0945853,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-24T20:15:50.619Z,!foryou,['en'],bafyreiaaaeokhb5a4zlez4ratrj4yj2vzfw4bey45gta37zefago2m35hy,2023-11-24T20:15:50.619Z,1,1,0,0.034513097,0,0.35958207,0,0.61832285,1,0.25239894,0,0.39131114,0,0.17849971,0,0.4595463,0,0.2961212,0,0.32650268,0,0.31952453,0,0.3416809,0,0.34611943,0,0.3080938,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-23T15:16:32.521Z,"Great news, Automerge is going to receive a grant from the NLnet Foundation and EU Next Generation Internet Initiative to improve our sync protocol 🔄 nlnet.nl/thema/NGIZer...",['en'],bafyreihk2kkf2qcu33zplhmy3q3g7xmbqiwmcyeopdb244imalwnhu4jqq,2023-11-23T15:16:32.521Z,28,5,4,0.015707577,0,0.43815967,0,0.402498,0,0.5557325,1,0.3163644,0,0.42512977,0,0.4918618,0,0.17845018,0,0.32650268,0,0.21924658,0,0.2507139,0,0.23869435,0,0.19229257,0
did:plc:nzrozayxq764zbgl4qtp5ald,b0rk.jvns.ca,Julia Evans,2023-11-22T23:11:00.403Z,"in case you missed it: I'm doing a big zine sale in TWO DAYS! so soon! It'll be at wizardzines.com, 24 hours only

here's a google calendar link if you want to put it on your calendar: wzrd.page/cal-link",['en'],bafyreic4jr7w3xdz4uv3un57nu7tqlih6ojkztlj355drhbiqi6k7ndpeq,2023-11-22T23:11:00.403Z,30,3,24,0.010304171,0,0.49927562,0,0.5847199,1,0.58215106,1,0.34134665,0,0.32800898,0,0.7157735,1,0.15230106,0,0.33576515,0,0.16197565,0,0.2584794,0,0.21390395,0,0.11267924,0
did:plc:vzadctjowx2zek2sixcnq5oc,kceren.bsky.social,Ceren Kocaogullar,2023-11-22T11:38:48.461Z,"Very excited to share our paper on private user discovery in anonymity networks, accepted at IEEE S&P 2024 🍮 Check out Pudding on arXiv!",['en'],bafyreigs2c6s6dxidtuzko26azum2lcldzikyowmd4jdveupu2husj7vsa,2023-11-22T11:38:48.461Z,8,0,1,0.025085296,0,0.41196713,0,0.42847547,0,0.48502487,0,0.34134665,0,0.34986386,0,0.6265096,1,0.16537562,0,0.31492457,0,0.20577107,0,0.2507139,0,0.16845487,0,0.13439196,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-21T20:52:02.844Z,"The first Ink&Switch newsletter is out, covering experiments in programmable documents and making software development faster: www.inkandswitch.com/newsletter/d...

You can sign up for email notifications of future editions here: newsletter.inkandswitch.com",['en'],bafyreidrhfztsj6omjesobb2x3oqcn4qskmi5vc7anycdv43jhajq5ychi,2023-11-21T20:52:02.844Z,16,0,4,0.007885204,0,0.4556214,0,0.54551643,1,0.6783881,1,0.37132534,0,0.47588652,0,0.64266735,1,0.19152474,0,0.36818385,0,0.26977974,0,0.28399453,0,0.2924069,0,0.3080938,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-21T15:48:00.877Z,"2. The Art of the Fugue: Minimizing Interleaving in Collaborative Text Editing arxiv.org/abs/2305.00583 🎼

Many collaborative text editing algorithms interleave text that two users insert at the same position. We formally analyse the problem and fix it. (Revision of a paper from earlier this year)",['en'],bafyreienqwkpklirwltbplbmw2jkgcplrawklrmjtvwfb6s5zsazgjuoky,2023-11-21T15:48:00.877Z,6,0,1,0.018974753,0,0.32465866,0,0.237974,0,0.49445254,0,0.28138927,0,0.34986386,0,0.38166767,0,0.26343483,0,0.2871371,0,0.25967312,0,0.26735422,0,0.102347136,0,0.19229257,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-21T15:45:03.914Z,"Two new papers went up on arxiv today! 📄✨

1. Pudding: Private User Discovery in Anonymity Networks arxiv.org/abs/2311.10825 🍮

We extend the Loopix/Nym anonymity network with privacy-preserving, human-friendly usernames. This paper is accepted at IEEE S&P 2024.",['en'],bafyreie7wusjsl6lru366fi63fnr5gbpq5hxrzg35hoo64auxsczbwn7ri,2023-11-21T15:45:03.914Z,16,1,3,0.014702292,0,0.41196713,0,0.28992894,0,0.5557325,1,0.35133955,0,0.33893642,0,0.432571,0,0.26343483,0,0.31492457,0,0.26977974,0,0.28399453,0,0.19324528,0,0.19229257,0
did:plc:ragtjsm2j2vknwkz3zp4oxrd,pfrazee.com,Paul Frazee 🦋,2023-11-17T22:32:34.631Z,"it's maybe a little myopic to mention, but from my perspective of working on decentralization for about 10 years--trying and failing--I can't believe any of this is happening. I can't believe the tech is working. I can't believe people are using it. I can't believe I'm working with the people I am",['en'],bafyreietiejturl6n7ifvx3ahfs7rxzvztedng4mjgzexptjy5udcq3nn4,2023-11-17T22:32:34.631Z,144,6,10,0.05824285,0,0.47308308,0,0.42847547,0,0.37658563,0,0.28138927,0,0.36079133,0,0.72697043,1,0.36349207,0,0.2963996,0,0.2928419,0,0.32171252,0,0.19324528,0,0.23933682,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-17T21:24:30.704Z,Had a little feathery visitor at the office today 🪶,['en'],bafyreigyyl2nlnpkyeizkhjtxethlp3wkjhowtjybem6xjmjxzw6vtvawq,2023-11-17T21:24:30.704Z,14,0,0,0.03639866,0,0.2024268,0,0.26395148,0,0.17696749,0,0.19751711,0,0.16002655,0,0.57803637,1,0.049699605,0,0.21072158,0,0.03732717,0,0.20855847,0,0.08440737,0,0.07803257,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-12T20:01:06.782Z,I’ve now played through this game and really enjoyed it. You get a sense for the difficult trade-offs and “no good options” situations in social media moderation trustandsafety.fun,['en'],bafyreidymwd5bkrwlgc55seeskknmcagah6g4ahdhhcj5jdhgvtp37cgzy,2023-11-12T20:01:06.782Z,24,0,6,0.017969469,0,0.68427926,1,0.50640786,1,0.5415909,1,0.41129693,0,0.5162813,1,0.75682884,1,0.11961466,0,0.27903244,0,0.124918,0,0.23629232,0,0.102347136,0,0.13439196,0
did:plc:cz73r7iyiqn26upot4jtjdhk,xkcd.com,Randall Munroe,2023-11-09T01:23:11.482Z,Parameterball xkcd.com/2852,['en'],bafyreibn4yprirv735u4hls6ufqmsismfbib5s2ubjsysdkathqjadkeli,2023-11-09T01:23:11.482Z,1687,13,244,0.013382856,0,0.12971774,0,0.14851332,0,0.16056442,0,0.14574693,0,0.13584217,0,0.1853263,0,0.1392265,0,0.23156218,0,0.16197565,0,0.22852683,0,0.09868214,0,0.11267924,0
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-12T08:12:34.039Z,"Yesterday Trump posted this. Also yesterday, I visited the Dachau concentration camp memorial site, and… let's just say, the rhetoric sounds eerily familiar. The US today is not the Weimar republic of a century ago, but nevertheless it's worrying.",['en'],bafyreiapqts3pe3othmsjqudgrxi7cdfshoi7tniyjj5xkmejhegifpe2u,2023-11-12T08:12:34.039Z,8,2,0,0.09438288,0,0.534199,1,0.402498,0,0.6783881,1,0.21344641,0,0.38810995,0,0.54572093,1,0.6627165,1,0.45368525,0,0.42091843,0,0.49937814,0,0.53204745,1,0.50712717,1
